,review_id,user_id,business_id,stars,useful,funny,cool,text,date,AFINN score,Review Length (words),AFINN score (abs),Normalised AFINN score,Normalised (abs),SQRT Normailzed,SQRT Normalised (abs)
4615349,piFfSquEOeyyNq2xYBiPiw,B8VbRjnMzhLLVIdy6TlCsA,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"For starters, there is a wait. We waited for over an hour. There was water for those waiting outside and once you get in its a much shorter wait.  There is are also gluten free and vegetarian menu.

The basics, seafood gumbo, shrimp creole,  jambalaya and etoufee were well seasoned and filling. They were not spicy,  for the faint at heart. 

Surprisingly, the grilled seafood was tastier than the fried seafood platter(the best grilled shellfish I've tasted).

The sides: red beans and rice-delicious, turnip greens and cabbage are seasoned with ""the world's best ham"", green beans and tomatoes were all well seasoned.

We left smiling with full tummies.  As the lady in front of us said ""it's worth the wait"".  

Thank you, baby, as they say in NOLA.",2018-07-05 21:01:33,16.0,753,16.0,0.12307692307692308,0.12307692307692308,0.5830724136632028,0.5830724136632028
4615428,U_PvVb6TaJgr01bubLUTdA,H5bsom-o66wSNK1nhQ9-uw,iSRTaT9WngzB8JJ2YKJUig,3.0,0,0,0,"Walked in here with coworkers today, never been here before and saw the Man vs. Food picture.  I had no idea what to order and got the ferdi po boy.  

I wish I had spent more time reading the menu, I didn't know what to try and don't really like the au jus / gravy that made the bread soggy.  I will return to re try their menu.",2010-09-23 18:18:08,2.0,329,2.0,0.028169014084507043,0.028169014084507043,0.11026356928399425,0.11026356928399425
4615433,GtS_eYLtTkbfs3VyJIzKmA,4TudtR0_22r6Xt01Qy-DmQ,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"Really good comfort/Cajun food. Waited in line for a little while, but the fried shrimp poor boy was worth it. Everyone in my party had something different and everyone loved it.",2013-05-26 22:02:13,8.0,178,8.0,0.25806451612903225,0.25806451612903225,0.5996253511966891,0.5996253511966891
4615538,C36u-uClPGrC3kgaw20_-A,bCbYZ83FiZPO4OmEz3Mifw,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,Heard so much about this place and definitely impressed. The fried chicken was delicious and the serving size was huge. I loved that we paid before we sat so we didn't have to wait around for the check!,2017-03-13 18:50:27,10.0,202,10.0,0.2631578947368421,0.2631578947368421,0.7035975447302919,0.7035975447302919
4615655,CpH0A29OXkkW7oJl-gJEIw,uFFePpSofal7gec5gAs2uQ,iSRTaT9WngzB8JJ2YKJUig,4.0,1,0,1,Real New Orleans food served in a no frills casual restaurant. The line is worth the wait.,2018-10-29 18:28:07,1.0,90,1.0,0.058823529411764705,0.058823529411764705,0.10540925533894598,0.10540925533894598
4615691,ULQm6WJAtzLSvFvjeVAxig,N63n7S2J8D1pSEN-Z6UUtQ,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"New to me but a NOLA institution.  A short wait in line gave us the opportunity to peruse the menu. Intrigued by the ""black"" ham I tried to order it but was told ""We ain't got no black ham"". So I ordered the ""Ferdi"" sandwich. Sliced ham, roast beef, debris (look it up), and a slaw of cabbage, mayo, creole mustard, yellow mustard all on a poboy roll. Never seen this before but it's awesome. The oyster po-boy was also perfect. Not the least bit greasy.  
Great food. This place definitely makes the list.",2018-10-15 22:33:29,11.0,506,11.0,0.11458333333333333,0.11458333333333333,0.48900964692182575,0.48900964692182575
4615789,1s7lwkLfoFSsk8gkk2lVzA,5jPcYriIZLTVC9xst29Mjg,iSRTaT9WngzB8JJ2YKJUig,4.0,1,0,0,This was my first time at Mother's it was not busy when I arrived but the lines started to form. When you go through the order line you pay for your food before being seated. They bring your food out to you and you feast. I have grits and crawfish etoufee spellcheck me please lol. It was so good and filling. The biscuit was soft abit flaky and freaking good. I should have gotten a second serving.,2019-07-22 16:59:24,9.0,399,9.0,0.11688311688311688,0.11688311688311688,0.450563556889583,0.450563556889583
4615957,Qykp3Z5_4R2soeigih6nwA,vPyVWVXfTwuXJxwIzup80Q,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"awesome jambalaya, so savory and wholesome.  

they brag about having the best ham.  gotta give em credit.  it is lean and light.  not salty, not sweet, etc.  great job.

staff is great.  love the history of this place.",2009-10-08 17:51:03,18.0,219,18.0,0.4186046511627907,0.4186046511627907,1.2163272811190746,1.2163272811190746
4615967,-e26zxWvtV2Ui185pzQD5Q,Vm8aUtaSAimeHGB55YP3Hg,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"Bread pudding . Period . Just go, favorite in NOLA long lines so get there early but wellllll worth the wait !!!",2018-12-04 14:29:44,4.0,112,4.0,0.18181818181818182,0.18181818181818182,0.3779644730092272,0.3779644730092272
4616005,DrTzFP97mVg9R6XXzZILvw,lILF4BlwzidWgCCmboYkXg,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"line around the building but it goes quick. i saw this on man vs. food and got the ferdi special, it was the best po boy ive had. the debris totally sets it off. if you can tolerate the wait its totally worth it.",2012-02-23 02:37:56,5.0,212,5.0,0.11363636363636363,0.11363636363636363,0.3434014098717226,0.3434014098717226
4616454,aMAlP88FCdeT4udbQgvo8w,KvsJIhGMF0ohY5ibp5EaOQ,iSRTaT9WngzB8JJ2YKJUig,3.0,0,0,0,"Service was not as friendly as other restaurants.  You order first then take a seat.  Wife has the fried chicken and that was okay, 7 out of 10.  I had the fedi sandwich I give it a 7 out of 10 and had the blue berry pancakes I give it a 6 out of 10.  Hot chocolate was a 3 out of 10.",2018-12-19 13:41:28,2.0,284,2.0,0.029850746268656716,0.029850746268656716,0.11867816581938533,0.11867816581938533
4616752,iUoc5fio1JNb9OwqLv_wow,FuyorCy2UVHLsxMiUaG5jg,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"We ordered the Seafood Extra Extra platter, fried chicken dinner & their Oyster zoo-boy sandwich. Everything we tasted was awesome!! Would definitely recommend to anyone traveling to New Orleans to eat there. So glad we tried this place!!",2018-12-24 04:59:49,9.0,238,9.0,0.23684210526315788,0.23684210526315788,0.583383351196948,0.583383351196948
4616883,os7_fKBA2UC-CVapeyuwGw,majfEvE34VKSVvVRbhhGGQ,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,"Line was very long, BUT very worth the wait!  It was really great food!  We had the combination platter and some fried chicken!  All of it was amazing!!  The shrimp creole had a little bit more of a fishy taste than I like, but the seasoning was good.",2018-03-22 22:11:02,14.0,251,14.0,0.2692307692307692,0.2692307692307692,0.8836721643369244,0.8836721643369244
4617069,sPvmRYPjwqJOLJuUUcvlBQ,mKp789zDVox1dEctdhxM2w,iSRTaT9WngzB8JJ2YKJUig,4.0,1,0,1,Pretty good shrimp poorboy. Wish the French bread would have been crunchy. We also had their special sandwich they are known for. We all thought that was just ok.,2019-02-04 13:18:12,5.0,162,5.0,0.1724137931034483,0.1724137931034483,0.3928371006591931,0.3928371006591931
4617378,ZhDUut0PXOUbM6fn8q-UbQ,gXTRMmX9AZwJyIVYx_UHqA,iSRTaT9WngzB8JJ2YKJUig,4.0,0,0,0,Red beans and rice with ham were spot on as usual in this staple of New Orleans. There are no bad selections at Mothers.,2018-10-16 15:30:38,-4.0,120,4.0,-0.16666666666666666,0.16666666666666666,-0.3651483716701107,0.3651483716701107
4617868,J0DoY2jobA5P7v4H7GjOVw,J-Ls8GXMTvBKNJqEvVPe9A,iSRTaT9WngzB8JJ2YKJUig,2.0,0,0,0,"Stopped at Mother's because many celebrities and others have come here and recommended this restaurant. We arrived about an hour before closing on Sunday night, food arrived cold to slightly warm and it was not worth the hype it all. They also ran out of fries and we had heard all the employees talking about it near the kitchen but no one actually came and informed us about our missing fries until we had to ask them. I had the gumbo and red beans and rice, but I've had better elsewhere!",2019-01-03 17:04:35,3.0,491,3.0,0.03296703296703297,0.03296703296703297,0.13538810472195725,0.13538810472195725
4617962,ELPpWYhR5b6a51uDGqK1Mg,Hmcoq57A5J-BdlfDbNAYPA,iSRTaT9WngzB8JJ2YKJUig,4.0,1,0,0,"What an institution. Not one of those places that you feel like you should go to just because of the history. It is a place that has some amazing food. There is a reason there is a long line at the place. It is that good. Fried chicken, Catfish, Po-Boys. You can not go wrong with anything on the menu. Order. Sit. Eat. Smile!",2011-06-28 02:28:59,9.0,326,9.0,0.140625,0.140625,0.49846389805954017,0.49846389805954017
4618076,TMvw_P9T36Jqm3Q8pxlwEQ,-_Y8Mal7S750TsB6yMMDHA,iSRTaT9WngzB8JJ2YKJUig,2.0,4,1,1,"This place was rather lackluster.  The food was bland and overpriced. I guess since i have had better breakfast plates at IHOP and corner stores,  i just expected more.  The staff was nice and the space is rather large (seems like 3 spaces put together) and they definitely keep the a/c running. Maybe it's good fir tourists.  The pros were large and the vibe is very familial. Probably won't go back but at least I can check it off my places to go list.",2015-06-03 00:41:07,13.0,454,13.0,0.14772727272727273,0.14772727272727273,0.6101202308031117,0.6101202308031117
4618249,iYm1dTzrASTfkx8wxkqy9w,PntWHBXMz37_GHPtjY0_2g,iSRTaT9WngzB8JJ2YKJUig,5.0,6,4,3,"The best food I found in New Orleans, which is saying something. Others have delved into the ordering system, which isn't entirely intuitive, so I 'll just acknowledge how spectacular my service was, encourage you to go with a little patience and time to kill, and move on to the food. 

THE FOOD! Mother's jambalaya gave me a new lease on life. I went back again just for the jambalaya and i'm not typically first in line for rice dishes. And the pecan pie was southern perfection, all sweet filling (none of that oozy canned bs) and chopped pecans in a buttery pie crust. Shrimp po boy was delicious and the Ferdi's special sandwich was enough to fuel a person for an entire evening in the french quarter. 

The place is popular, rambunctious, and worth going every single day of a trip. I'm in love.",2011-04-17 03:41:50,18.0,802,18.0,0.12413793103448276,0.12413793103448276,0.6356020963918038,0.6356020963918038
4618268,CJYOFgvA7ZV4fq8DN__l_g,JiUmz7l4rNz4-YmOj13i9g,iSRTaT9WngzB8JJ2YKJUig,4.0,3,0,2,"I was around the corner waiting for an event, and I knew I needed food before the start of  State of the Art: A Cocktail Extravaganza. And a quick search on the Yelp App yielded me Mothers. 

A quick jaunt had me through the doors, where I was promptly greeted and asked if I wanted a menu. Yes, please. He proceeded to direct me to go up to the counter in front to order. I was then directed to take a seat, and place my receipt on the table where my food would be brought to me. 

I had ordered the regular sized seafood gumbo, and they were not shy about the ingredients. I had a lot of shrimp, and a few pieces of small oysters too! I really wish I had ordered the large. I ate all the gumbo at an alarming speed (I had been running around all day, so there was no slowing down). And though it had a lot of great ingredients, it was a little short on flavor. I had added a copious amount of Crystal hot sauce. And for those who know me, I'm a wimp when it comes to spicy. But I would definitely go back for more gumbo, and most likely try some of the other things too. 

Pro-tip: Go through the side door on Poydras, and they'll direct you from there.",2013-07-16 05:21:56,6.0,1155,6.0,0.025974025974025976,0.025974025974025976,0.1765469659009499,0.1765469659009499
4618293,IMNGGj4FCifkE_LOj7rCEA,HE1C_JR8rF8Oht4W0mGgmw,iSRTaT9WngzB8JJ2YKJUig,3.0,0,0,0,"Your neighborhood go to eatery.  Expect long line and solid good food.  No tipping here and the server will find you a spot to sit down after you paid for the food.

We ate here twice and both times did not disappoint.   A good tourist spot to see what the locals eat.",2019-01-07 03:25:22,5.0,268,5.0,0.09090909090909091,0.09090909090909091,0.30542361089076303,0.30542361089076303
4618304,EEWMpfNdm5hRky7EeoW5fg,s6HlV8dUZiuIoKksdxgIZA,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,An outstanding place to have breakfast or lunch. Very laid back staff and a very affordable menu. You will hate yourself if you don't try their ham. Oh my goodness.,2018-12-23 04:55:53,7.0,164,7.0,0.23333333333333334,0.23333333333333334,0.5466081666101212,0.5466081666101212
4618464,gZaJZkKpq-CdQifEQvoUyQ,NlAgGEmoFP9T-6WLjYM26A,iSRTaT9WngzB8JJ2YKJUig,2.0,0,0,1,"Food was okay, but you can find better.

Long line outside. Food was pretty good, but not special by any means. I had the house specialty po boy and the chicken and sausage gumbo (very tasty). Bread wasn't great and servings weren't big , but adequate. 

Overall, not a bad place to try but you won't get the best the town has to offer.",2013-04-17 14:27:42,14.0,336,14.0,0.2222222222222222,0.2222222222222222,0.7637626158259734,0.7637626158259734
4618471,XO6l1EAt32drDWcfWn3FUQ,Q5HcsNruT9ek9gPm1EmHVw,iSRTaT9WngzB8JJ2YKJUig,3.0,0,0,0,"Not sure what the hype is about. Ordered a roast beef poboy and was super dry, not worth the wait",2019-02-10 20:24:21,5.0,97,5.0,0.25,0.25,0.5076730825668095,0.5076730825668095
4618535,M6t7KR98sd87Hv1FOdrXEA,kZ3xpApiGAj5HTNdzyFmFQ,iSRTaT9WngzB8JJ2YKJUig,5.0,0,0,0,"Need to visit here on your tour of the city.  Great value for what they have.  Just walk in and order at the counter, grab a table and the food arrives.",2018-12-27 20:45:36,3.0,152,3.0,0.09090909090909091,0.09090909090909091,0.24333213169614382,0.24333213169614382
4618585,8vyerQ2AhgxtlN4X1pm-YQ,JkyZ_0wVGoyYka5Pbw6Z6w,iSRTaT9WngzB8JJ2YKJUig,2.0,11,3,2,"Because there is always a line to this place there is an illusion it is because of the quality of their food but in fact it is just the way they design the ordering system which causes the line. I mean you still need people for lines so the place is popular but not worth the wait.

The ordering system is weird, unlike most places where you come in sit at a table and then order from a waitress, at Mother's you stand in line and order as soon as you enter, this is the reason the line is usually out of the door because the ordering area is small, you have to push people out of the door while they wait to order at the register.  After you order and pay, they give you a receipt, you find a seat somewhere in this warehouse sized place and someone will take your receipt and bring the food to you.

Staff is friendly, a smile and pleasantries for all. Ordering process is easy with the cashier controlling the line and moving it quickly.

Food is just okay, because of a mix up with the waitstaff, I believe I was given the wrong plate, as it as similar to what I ordered I thought it was mine until 5 minutes later they bring me another plate of the exact same thing.  Food wasn't very good grits were very dense and bland, eggs weren't anything special and lacked flavor with odd chemical after-taste. Sausage were good but once again nothing special.

I don't get the hype, maybe breakfast just isn't there thing but I would be in no rush to return on a future visit.",2016-01-02 20:41:45,10.0,1473,10.0,0.03571428571428571,0.03571428571428571,0.26055452902098425,0.26055452902098425
